id,docid,type,eid,entity,author_year,prov,is_correct,category,expectation
1424989,overlappingpdfs.137150.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.137150.pdf.task_275_0_0,glires,"","{275,0,0,Glires}",,1,1
825425,overlappingpdfs.138230.pdf.task,genus,TAXON_DOC_overlappingpdfs.138230.pdf.task_644_27_27,euparkeria,"","{644,27,27,Euparkeria}",,1,1
1157863,overlappingpdfs.132241.pdf.task,genus,TAXON_DOC_overlappingpdfs.132241.pdf.task_961_0_0,excalibosaurus,"","{961,0,0,Excalibosaurus}",,1,1
1287440,overlappingpdfs.133618.pdf.task,genus,TAXON_DOC_overlappingpdfs.133618.pdf.task_636_8_8,virginia,"","{636,8,8,Virginia}",,1,1
1325671,overlappingpdfs.131508.pdf.task,genus,TAXON_DOC_overlappingpdfs.131508.pdf.task_230_21_21,thecidellina,"","{230,21,21,Thecidellina}",,1,1
973258,overlappingpdfs.132925.pdf.task,genus,TAXON_DOC_overlappingpdfs.132925.pdf.task_967_39_39,skenidioides,"","{967,39,39,Skenidioides}",,1,0.996
1272154,overlappingpdfs.132282.pdf.task,genus,TAXON_DOC_overlappingpdfs.132282.pdf.task_150_7_7,clarkella,"","{150,7,7,Clarkella}",,1,1
1390869,overlappingpdfs.138540.pdf.task,genus,TAXON_DOC_overlappingpdfs.138540.pdf.task_327_11_11,moropus,"","{327,11,11,Moropus}",,1,0.999
835185,overlappingpdfs.138679.pdf.task,genus,TAXON_DOC_overlappingpdfs.138679.pdf.task_3504_0_0,paratype,"","{3504,0,0,Paratype}",,1,1
1305435,overlappingpdfs.138601.pdf.task,genus,TAXON_DOC_overlappingpdfs.138601.pdf.task_3163_24_24,drosophila,"","{3163,24,24,Drosophila}",,1,1
1062755,overlappingpdfs.138678.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138678.pdf.task_3351_6_6,electrapis,"","{3351,6,6,Electrapis}",,1,1
1401841,overlappingpdfs.138624.pdf.task,genus,TAXON_DOC_overlappingpdfs.138624.pdf.task_4509_0_0,cyrtodechenella,"","{4509,0,0,Cyrtodechenella}",,1,1
1167433,overlappingpdfs.138329.pdf.task,species,TAXON_DOC_overlappingpdfs.138329.pdf.task_2381_12_13,astrangia haimei,"","{2381,12,13,""Astrangia haimei""}",,1,1
1172864,overlappingpdfs.137936.pdf.task,species,TAXON_DOC_overlappingpdfs.137936.pdf.task_37_2_3,youngina capensis,"","{37,2,3,""Youngina capensis""}",,1,1
989038,overlappingpdfs.137583.pdf.task,order,TAXON_DOC_overlappingpdfs.137583.pdf.task_233_3_3,coleoptera,"","{233,3,3,Coleoptera}",,1,1
1329836,overlappingpdfs.132304.pdf.task,genus,TAXON_DOC_overlappingpdfs.132304.pdf.task_378_12_12,china,"","{378,12,12,CHINA}",,1,0.996
1374054,overlappingpdfs.132360.pdf.task,genus,TAXON_DOC_overlappingpdfs.132360.pdf.task_416_33_33,opisoma,"","{416,33,33,Opisoma}",,1,1
989504,overlappingpdfs.133406.pdf.task,genus,TAXON_DOC_overlappingpdfs.133406.pdf.task_305_3_3,bradyina,"","{305,3,3,Bradyina}",,1,1
1288508,overlappingpdfs.137935.pdf.task,genus,TAXON_DOC_overlappingpdfs.137935.pdf.task_796_8_8,lacerta,"","{796,8,8,Lacerta}",,1,1
1435104,overlappingpdfs.133047.pdf.task,genus,TAXON_DOC_overlappingpdfs.133047.pdf.task_280_10_10,actinostroma,"","{280,10,10,Actinostroma}",,1,1
1016681,overlappingpdfs.138859.pdf.task,genus,TAXON_DOC_overlappingpdfs.138859.pdf.task_837_28_28,platydyptes,"","{837,28,28,Platydyptes}",,1,0.95
837582,overlappingpdfs.135412.pdf.task,family,TAXON_DOC_overlappingpdfs.135412.pdf.task_14_36_36,hamulinidae,"","{14,36,36,Hamulinidae}",,1,1
814818,overlappingpdfs.133077.pdf.task,genus,TAXON_DOC_overlappingpdfs.133077.pdf.task_990_16_16,amblypterus,"","{990,16,16,Amblypterus}",,1,1
1368089,overlappingpdfs.135332.pdf.task,genus,TAXON_DOC_overlappingpdfs.135332.pdf.task_374_44_44,chlidonophora,"","{374,44,44,Chlidonophora}",,1,0.996
1134626,overlappingpdfs.131351.pdf.task,genus,TAXON_DOC_overlappingpdfs.131351.pdf.task_167_0_0,hebellum,"","{167,0,0,Hebellum}",,1,1
962010,overlappingpdfs.132168.pdf.task,family,TAXON_DOC_overlappingpdfs.132168.pdf.task_17_19_19,macrobaenidae,"","{17,19,19,Macrobaenidae}",,1,0.993
830170,overlappingpdfs.1373.pdf.task,genus,TAXON_DOC_overlappingpdfs.1373.pdf.task_686_16_16,arizona,"","{686,16,16,Arizona}",,1,1
1191970,overlappingpdfs.132361.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.132361.pdf.task_191_17_17,selenimyalina,"","{191,17,17,Selenimyalina}",,1,1
1258134,overlappingpdfs.137213.pdf.task,genus,TAXON_DOC_overlappingpdfs.137213.pdf.task_14550_0_0,orthonota,"","{14550,0,0,Orthonota}",,1,1
813837,overlappingpdfs.138375.pdf.task,genus,TAXON_DOC_overlappingpdfs.138375.pdf.task_546_21_21,solemya,"","{546,21,21,Solemya}",,1,0.994
1403336,overlappingpdfs.138624.pdf.task,genus,TAXON_DOC_overlappingpdfs.138624.pdf.task_1979_13_13,schizoproetus,"","{1979,13,13,Schizoproetus}",,1,1
877285,overlappingpdfs.138384.pdf.task,species,TAXON_DOC_overlappingpdfs.138384.pdf.task_2924_20_21,entomodon camptus,"","{2924,20,21,""Entomodon camptus""}",,1,1
1048967,overlappingpdfs.138435.pdf.task,genus,TAXON_DOC_overlappingpdfs.138435.pdf.task_1144_6_6,icarosaurus,"","{1144,6,6,Icarosaurus}",,1,1
1052318,overlappingpdfs.132367.pdf.task,genus,TAXON_DOC_overlappingpdfs.132367.pdf.task_510_27_27,kotlaia,"","{510,27,27,Kotlaia}",,1,1
1290467,overlappingpdfs.1300.pdf.task,genus,TAXON_DOC_overlappingpdfs.1300.pdf.task_203_4_4,saurocephalus,"","{203,4,4,Saurocephalus}",,1,1
928492,overlappingpdfs.138761.pdf.task,species,TAXON_DOC_overlappingpdfs.138761.pdf.task_587_5_6,ichthyornis dispar,"","{587,5,6,""Ichthyornis dispar""}",,1,1
845652,overlappingpdfs.132858.pdf.task,genus,TAXON_DOC_overlappingpdfs.132858.pdf.task_720_37_37,ichthyostega,"","{720,37,37,Ichthyostega}",,1,1
1278739,overlappingpdfs.132630.pdf.task,genus,TAXON_DOC_overlappingpdfs.132630.pdf.task_524_4_4,adriosaurus,"","{524,4,4,Adriosaurus}",,1,1
1014380,overlappingpdfs.138859.pdf.task,genus,TAXON_DOC_overlappingpdfs.138859.pdf.task_148_4_4,paraptenodytes,"","{148,4,4,Paraptenodytes}",,1,1
1345576,overlappingpdfs.133108.pdf.task,genus,TAXON_DOC_overlappingpdfs.133108.pdf.task_490_21_21,misius,"","{490,21,21,Misius}",,1,1
1335800,overlappingpdfs.138632.pdf.task,species,TAXON_DOC_overlappingpdfs.138632.pdf.task_4551_0_1,bradypus variegatus,"","{4551,0,1,""Bradypus variegatus""}",,1,1
1395606,overlappingpdfs.132829.pdf.task,genus,TAXON_DOC_overlappingpdfs.132829.pdf.task_681_3_3,douvillaster,"","{681,3,3,Douvillaster}",,1,1
1278303,overlappingpdfs.132630.pdf.task,class,TAXON_DOC_overlappingpdfs.132630.pdf.task_966_4_4,reptilia,"","{966,4,4,Reptilia}",,1,1
984659,overlappingpdfs.133316.pdf.task,genus,TAXON_DOC_overlappingpdfs.133316.pdf.task_913_11_11,china,"","{913,11,11,China}",,1,1
1075691,overlappingpdfs.132706.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132706.pdf.task_921_9_9,geikiidae,"","{921,9,9,Geikiidae}",,1,1
898132,overlappingpdfs.131522.pdf.task,genus,TAXON_DOC_overlappingpdfs.131522.pdf.task_274_6_6,matherella,"","{274,6,6,Matherella}",,1,1
906834,overlappingpdfs.137444.pdf.task,genus,TAXON_DOC_overlappingpdfs.137444.pdf.task_1179_0_0,orthocentrus,"","{1179,0,0,Orthocentrus}",,1,1
930781,overlappingpdfs.138761.pdf.task,genus,TAXON_DOC_overlappingpdfs.138761.pdf.task_1200_9_9,ichthyornis,"","{1200,9,9,Ichthyornis}",,1,1
1427735,overlappingpdfs.137601.pdf.task,genus,TAXON_DOC_overlappingpdfs.137601.pdf.task_1621_12_12,nevada,"","{1621,12,12,Nevada}",,1,1
1359619,overlappingpdfs.132899.pdf.task,genus,TAXON_DOC_overlappingpdfs.132899.pdf.task_1558_19_19,tonopahella,"","{1558,19,19,Tonopahella}",,1,1
1041017,overlappingpdfs.132120.pdf.task,family,TAXON_DOC_overlappingpdfs.132120.pdf.task_22_7_7,pliosauridae,"","{22,7,7,Pliosauridae}",,1,0.996
1305261,overlappingpdfs.138601.pdf.task,genus,TAXON_DOC_overlappingpdfs.138601.pdf.task_5185_27_27,hirtodrosophila,"","{5185,27,27,Hirtodrosophila}",,1,1
810213,overlappingpdfs.138578.pdf.task,genus,TAXON_DOC_overlappingpdfs.138578.pdf.task_4979_0_0,grammysia,"","{4979,0,0,Grammysia}",,1,1
1432811,overlappingpdfs.132512.pdf.task,species,TAXON_DOC_overlappingpdfs.132512.pdf.task_390_0_1,alocolytoceras dorcadis,"","{390,0,1,""Alocolytoceras dorcadis""}",,1,1
981421,overlappingpdfs.132746.pdf.task,genus,TAXON_DOC_overlappingpdfs.132746.pdf.task_60_29_29,china,"","{60,29,29,China}",,1,0.997
916556,overlappingpdfs.137444.pdf.task,species,TAXON_DOC_overlappingpdfs.137444.pdf.task_1377_0_1,putorius frenatus,"","{1377,0,1,""Putorius frenatus""}",,1,1
1306845,overlappingpdfs.132971.pdf.task,genus,TAXON_DOC_overlappingpdfs.132971.pdf.task_698_1_1,eoradiolites,"","{698,1,1,Eoradiolites}",,1,1
1318581,overlappingpdfs.132893.pdf.task,genus,TAXON_DOC_overlappingpdfs.132893.pdf.task_207_0_0,osteopygis,"","{207,0,0,Osteopygis}",,1,1
1354102,overlappingpdfs.1375.pdf.task,genus,TAXON_DOC_overlappingpdfs.1375.pdf.task_915_19_19,china,"","{915,19,19,China}",,1,1
1403143,overlappingpdfs.132244.pdf.task,genus,TAXON_DOC_overlappingpdfs.132244.pdf.task_264_2_2,dinnetherium,"","{264,2,2,Dinnetherium}",,1,1
1003287,overlappingpdfs.132444.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132444.pdf.task_886_1_1,mollusca,"","{886,1,1,Mollusca}",,1,1
962676,overlappingpdfs.1334.pdf.task,genus,TAXON_DOC_overlappingpdfs.1334.pdf.task_55_0_0,borealosuchus,"","{55,0,0,Borealosuchus}",,1,1
1030431,overlappingpdfs.138658.pdf.task,species,TAXON_DOC_overlappingpdfs.138658.pdf.task_3645_5_6,deloops haasi,"","{3645,5,6,""D. haasi""}",,1,1
888942,overlappingpdfs.138709.pdf.task,superfamily,TAXON_DOC_overlappingpdfs.138709.pdf.task_192_14_14,tenrecoidea,"","{192,14,14,Tenrecoidea}",,1,0.999
1312540,overlappingpdfs.138601.pdf.task,family,TAXON_DOC_overlappingpdfs.138601.pdf.task_149_0_0,drosophilidae,"","{149,0,0,DROSOPHILIDAE}",,1,0.996
820967,overlappingpdfs.138375.pdf.task,species,TAXON_DOC_overlappingpdfs.138375.pdf.task_2482_25_26,cyrtorostra sexradiata,"","{2482,25,26,""C. sexradiata""}",,1,0.999
1371157,overlappingpdfs.132661.pdf.task,species,TAXON_DOC_overlappingpdfs.132661.pdf.task_99_0_1,producta analoga,"","{99,0,1,""Producta analoga""}",,1,1
1397124,overlappingpdfs.138540.pdf.task,genus,TAXON_DOC_overlappingpdfs.138540.pdf.task_1760_0_0,dyseohyus,"","{1760,0,0,Dyseohyus}",,1,1
909316,overlappingpdfs.137444.pdf.task,species,TAXON_DOC_overlappingpdfs.137444.pdf.task_75_0_1,eriocampa wheeleri,"","{75,0,1,""Eriocampa wheeleri""}",,1,1
947022,overlappingpdfs.132130.pdf.task,genus,TAXON_DOC_overlappingpdfs.132130.pdf.task_263_8_8,carcharodon,"","{263,8,8,Carcharodon}",,1,1
808603,overlappingpdfs.132972.pdf.task,genus,TAXON_DOC_overlappingpdfs.132972.pdf.task_83_0_0,curviarculia,"","{83,0,0,Curviarculia}",,1,1
1126305,overlappingpdfs.132785.pdf.task,species,TAXON_DOC_overlappingpdfs.132785.pdf.task_187_3_4,homogalax namadicus,"","{187,3,4,""H. namadicus""}",,1,0.996
1232560,overlappingpdfs.138572.pdf.task,genus,TAXON_DOC_overlappingpdfs.138572.pdf.task_2214_13_13,archaea,"","{2214,13,13,Archaea}",,1,1
889916,overlappingpdfs.138709.pdf.task,genus,TAXON_DOC_overlappingpdfs.138709.pdf.task_1597_8_8,leptictis,"","{1597,8,8,Leptictis}",,1,1
970622,overlappingpdfs.138426.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138426.pdf.task_2299_5_5,synthetoceratinae,"","{2299,5,5,SYNTHETOCERATINAE}",,1,1
1182259,overlappingpdfs.138393.pdf.task,genus,TAXON_DOC_overlappingpdfs.138393.pdf.task_1269_0_0,chinlea,"","{1269,0,0,Chinlea}",,1,1
973054,overlappingpdfs.132925.pdf.task,genus,TAXON_DOC_overlappingpdfs.132925.pdf.task_694_3_3,lissatrypa,"","{694,3,3,Lissatrypa}",,1,0.996
798200,overlappingpdfs.138578.pdf.task,species,TAXON_DOC_overlappingpdfs.138578.pdf.task_2884_0_1,nuculites beushauseni,"","{2884,0,1,""Nuculites beushauseni""}",,1,1
1175061,overlappingpdfs.138407.pdf.task,genus,TAXON_DOC_overlappingpdfs.138407.pdf.task_6496_0_0,microsyops,"","{6496,0,0,Microsyops}",,1,0.995
1431641,overlappingpdfs.132354.pdf.task,genus,TAXON_DOC_overlappingpdfs.132354.pdf.task_455_3_3,lasarchopyge,"","{455,3,3,Lasarchopyge}",,1,1
1155185,overlappingpdfs.132069.pdf.task,species,TAXON_DOC_overlappingpdfs.132069.pdf.task_271_24_25,brongniartella platynota,"","{271,24,25,""Brongniartella platynota""}",,1,1
1389105,overlappingpdfs.132960.pdf.task,genus,TAXON_DOC_overlappingpdfs.132960.pdf.task_509_23_23,ceratosaurus,"","{509,23,23,Ceratosaurus}",,1,0.996
1273764,overlappingpdfs.135522.pdf.task,genus,TAXON_DOC_overlappingpdfs.135522.pdf.task_31_16_16,elliotsmithia,"","{31,16,16,Elliotsmithia}",,1,0.996
1182815,overlappingpdfs.132210.pdf.task,species,TAXON_DOC_overlappingpdfs.132210.pdf.task_1042_12_13,meyerasaurus victor,"","{1042,12,13,""Meyerasaurus victor""}",,1,1
1389599,overlappingpdfs.133545.pdf.task,genus,TAXON_DOC_overlappingpdfs.133545.pdf.task_1188_27_27,paramarginatia,"","{1188,27,27,Paramarginatia}",,1,1
1031451,overlappingpdfs.138434.pdf.task,family,TAXON_DOC_overlappingpdfs.138434.pdf.task_1472_1_1,neritopsidae,"","{1472,1,1,NERITOPSIDAE}",,1,1
1427883,overlappingpdfs.132985.pdf.task,family,TAXON_DOC_overlappingpdfs.132985.pdf.task_463_22_22,salticidae,"","{463,22,22,Salticidae}",,1,1
955302,overlappingpdfs.138671.pdf.task,tribe,TAXON_DOC_overlappingpdfs.138671.pdf.task_1919_2_2,augochlorini,"","{1919,2,2,AUGOCHLORINI}",,1,1
918810,overlappingpdfs.131419.pdf.task,genus,TAXON_DOC_overlappingpdfs.131419.pdf.task_319_25_25,palaeosmilia,"","{319,25,25,Palaeosmilia}",,1,0.999
1121351,overlappingpdfs.133117.pdf.task,species,TAXON_DOC_overlappingpdfs.133117.pdf.task_603_8_9,glottidia pyramidata,"","{603,8,9,""G. pyramidata""}",,1,1
1310172,overlappingpdfs.132140.pdf.task,species,TAXON_DOC_overlappingpdfs.132140.pdf.task_760_5_6,doswellia kaltenbachi,"","{760,5,6,""Doswellia kaltenbachi""}",,1,0.994
1099811,overlappingpdfs.136772.pdf.task,family,TAXON_DOC_overlappingpdfs.136772.pdf.task_70_6_6,porocrinidae,"","{70,6,6,Porocrinidae}",,1,1
1441024,overlappingpdfs.133080.pdf.task,genus,TAXON_DOC_overlappingpdfs.133080.pdf.task_319_5_5,arizona,"","{319,5,5,Arizona}",,1,0.996
904668,overlappingpdfs.137951.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.137951.pdf.task_121_24_24,dromomeryx,"","{121,24,24,Dromomeryx}",,1,1
1280907,overlappingpdfs.137637.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.137637.pdf.task_11_11_11,dicynodon,"","{11,11,11,Dicynodon}",,1,1
1302939,overlappingpdfs.132756.pdf.task,genus,TAXON_DOC_overlappingpdfs.132756.pdf.task_1034_24_24,waipatia,"","{1034,24,24,Waipatia}",,1,0.996
857226,overlappingpdfs.132846.pdf.task,genus,TAXON_DOC_overlappingpdfs.132846.pdf.task_475_4_4,china,"","{475,4,4,China}",,1,1
1435077,overlappingpdfs.132985.pdf.task,species,TAXON_DOC_overlappingpdfs.132985.pdf.task_56_0_1,vectaraneus yulei,"","{56,0,1,""Vectaraneus yulei""}",,1,1
983490,overlappingpdfs.133316.pdf.task,genus,TAXON_DOC_overlappingpdfs.133316.pdf.task_788_21_21,russia,"","{788,21,21,Russia}",,1,1
1333055,overlappingpdfs.138632.pdf.task,family,TAXON_DOC_overlappingpdfs.138632.pdf.task_6503_3_3,myrmecophagidae,"","{6503,3,3,Myrmecophagidae}",,1,0.996
907926,overlappingpdfs.132393.pdf.task,genus,TAXON_DOC_overlappingpdfs.132393.pdf.task_587_24_24,protuberum,"","{587,24,24,Protuberum}",,1,1
1031032,overlappingpdfs.138434.pdf.task,species,TAXON_DOC_overlappingpdfs.138434.pdf.task_953_12_13,bembexia sulcomarginata,"","{953,12,13,""B. sulcomarginata""}",,1,1
1212914,overlappingpdfs.138538.pdf.task,species,TAXON_DOC_overlappingpdfs.138538.pdf.task_1093_2_3,deltacephalaspis retrospina,"","{1093,2,3,""Deltacephalaspis retrospina""}",,1,1
897299,overlappingpdfs.132905.pdf.task,genus,TAXON_DOC_overlappingpdfs.132905.pdf.task_312_0_0,anabarella,"","{312,0,0,Anabarella}",,1,1
1427224,overlappingpdfs.132481.pdf.task,genus,TAXON_DOC_overlappingpdfs.132481.pdf.task_324_14_14,phthinosaurus,"","{324,14,14,Phthinosaurus}",,1,1
919291,overlappingpdfs.132995.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132995.pdf.task_807_13_13,ungulatomorpha,"","{807,13,13,Ungulatomorpha}",,1,1
1093166,overlappingpdfs.132963.pdf.task,genus,TAXON_DOC_overlappingpdfs.132963.pdf.task_214_0_0,chiniquodon,"","{214,0,0,Chiniquodon}",,1,1
1252617,overlappingpdfs.133034.pdf.task,genus,TAXON_DOC_overlappingpdfs.133034.pdf.task_187_12_12,priohybodus,"","{187,12,12,Priohybodus}",,1,1
1049828,overlappingpdfs.138174.pdf.task,genus,TAXON_DOC_overlappingpdfs.138174.pdf.task_3237_20_20,mactra,"","{3237,20,20,Mactra}",,1,1
949014,overlappingpdfs.138671.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138671.pdf.task_3380_52_52,megachilinae,"","{3380,52,52,Megachilinae}",,1,0.996
1296204,overlappingpdfs.132756.pdf.task,genus,TAXON_DOC_overlappingpdfs.132756.pdf.task_1158_8_8,prosqualodon,"","{1158,8,8,Prosqualodon}",,1,1
1260462,overlappingpdfs.132441.pdf.task,family,TAXON_DOC_overlappingpdfs.132441.pdf.task_679_10_10,myrmeleontidae,"","{679,10,10,Myrmeleontidae}",,1,1
843397,overlappingpdfs.138593.pdf.task,species,TAXON_DOC_overlappingpdfs.138593.pdf.task_2960_16_17,trionyx nigricans,"","{2960,16,17,""Trionyx nigricans""}",,1,1
907746,overlappingpdfs.130210.pdf.task,species,TAXON_DOC_overlappingpdfs.130210.pdf.task_169_5_6,isarcicella isarcica,"","{169,5,6,""Isarcicella isarcica""}",,1,0.999
1101632,overlappingpdfs.132479.pdf.task,genus,TAXON_DOC_overlappingpdfs.132479.pdf.task_344_13_13,ornithomimus,"","{344,13,13,Ornithomimus}",,1,1
935477,overlappingpdfs.132965.pdf.task,genus,TAXON_DOC_overlappingpdfs.132965.pdf.task_363_7_7,haplocanthosaurus,"","{363,7,7,Haplocanthosaurus}",,1,0.999
1426580,overlappingpdfs.132481.pdf.task,family,TAXON_DOC_overlappingpdfs.132481.pdf.task_186_31_31,lycosuchidae,"","{186,31,31,Lycosuchidae}",,1,0.985
1226711,overlappingpdfs.138572.pdf.task,genus,TAXON_DOC_overlappingpdfs.138572.pdf.task_447_7_7,afrarchaea,"","{447,7,7,Afrarchaea}",,1,1
1231983,overlappingpdfs.132655.pdf.task,species,TAXON_DOC_overlappingpdfs.132655.pdf.task_209_1_2,gobiconodon hoburensis,"","{209,1,2,""G. hoburensis""}",,1,1
1011456,overlappingpdfs.132093.pdf.task,order,TAXON_DOC_overlappingpdfs.132093.pdf.task_1851_5_5,agnostida,"","{1851,5,5,Agnostida}",,1,1
813431,overlappingpdfs.138450.pdf.task,genus,TAXON_DOC_overlappingpdfs.138450.pdf.task_419_11_11,eubaena,"","{419,11,11,Eubaena}",,1,1
956293,overlappingpdfs.138438.pdf.task,species,TAXON_DOC_overlappingpdfs.138438.pdf.task_803_29_30,cynorca proterva,"","{803,29,30,""Cynorca proterva""}",,1,1
850516,overlappingpdfs.138449.pdf.task,genus,TAXON_DOC_overlappingpdfs.138449.pdf.task_2234_0_0,cimolomys,"","{2234,0,0,Cimolomys}",,1,1
1350333,overlappingpdfs.132899.pdf.task,genus,TAXON_DOC_overlappingpdfs.132899.pdf.task_1291_8_8,nevada,"","{1291,8,8,Nevada}",,1,0.996
1048119,overlappingpdfs.133027.pdf.task,order,TAXON_DOC_overlappingpdfs.133027.pdf.task_400_11_11,taxocrinida,"","{400,11,11,TAXOCRINIDA}",,1,0.996
999699,overlappingpdfs.138644.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.138644.pdf.task_12_29_29,microphorinae,"","{12,29,29,Microphorinae}",,1,0.992
851575,overlappingpdfs.138593.pdf.task,genus,TAXON_DOC_overlappingpdfs.138593.pdf.task_2678_9_9,trionyx,"","{2678,9,9,Trionyx}",,1,0.999
1314902,overlappingpdfs.138601.pdf.task,genus,TAXON_DOC_overlappingpdfs.138601.pdf.task_2280_21_21,rhinoleucophenga,"","{2280,21,21,Rhinoleucophenga}",,1,0.996
860594,overlappingpdfs.136172.pdf.task,genus,TAXON_DOC_overlappingpdfs.136172.pdf.task_142_9_9,endothyranopsis,"","{142,9,9,Endothyranopsis}",,1,0.995
802652,overlappingpdfs.132385.pdf.task,genus,TAXON_DOC_overlappingpdfs.132385.pdf.task_601_19_19,chile,"","{601,19,19,Chile}",,1,0.996
1098541,overlappingpdfs.132101.pdf.task,genus,TAXON_DOC_overlappingpdfs.132101.pdf.task_292_4_4,sinodiscus,"","{292,4,4,Sinodiscus}",,1,0.996
1314591,overlappingpdfs.137950.pdf.task,genus,TAXON_DOC_overlappingpdfs.137950.pdf.task_408_5_5,trichopterella,"","{408,5,5,Trichopterella}",,1,1
1199630,overlappingpdfs.132955.pdf.task,species,TAXON_DOC_overlappingpdfs.132955.pdf.task_1580_0_1,pseudopalatus buceros,"","{1580,0,1,""Pseudopalatus buceros""}",,1,1
1328418,overlappingpdfs.136839.pdf.task,genus,TAXON_DOC_overlappingpdfs.136839.pdf.task_653_5_5,neopilina,"","{653,5,5,Neopilina}",,1,1
1067402,overlappingpdfs.138388.pdf.task,family,TAXON_DOC_overlappingpdfs.138388.pdf.task_1961_9_9,sclerogenidae,"","{1961,9,9,Sclerogenidae}",,1,1
1033077,overlappingpdfs.132348.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132348.pdf.task_1993_2_2,crustacea,"","{1993,2,2,Crustacea}",,1,0.999
840814,overlappingpdfs.136623.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.136623.pdf.task_244_7_7,euomphalopterus,"","{244,7,7,Euomphalopterus}",,1,1
1075306,overlappingpdfs.133099.pdf.task,genus,TAXON_DOC_overlappingpdfs.133099.pdf.task_1125_4_4,olenus,"","{1125,4,4,Olenus}",,1,0.996
1288567,overlappingpdfs.138462.pdf.task,genus,TAXON_DOC_overlappingpdfs.138462.pdf.task_517_30_30,dosinia,"","{517,30,30,Dosinia}",,1,0.996
1326107,overlappingpdfs.135478.pdf.task,genus,TAXON_DOC_overlappingpdfs.135478.pdf.task_170_12_12,wellesaurus,"","{170,12,12,Wellesaurus}",,1,0.996
923646,overlappingpdfs.138026.pdf.task,genus,TAXON_DOC_overlappingpdfs.138026.pdf.task_2048_12_12,dugong,"","{2048,12,12,Dugong}",,1,1
1250050,overlappingpdfs.132583.pdf.task,suborder,TAXON_DOC_overlappingpdfs.132583.pdf.task_962_1_1,dinosauria,"","{962,1,1,Dinosauria}",,1,1
875027,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_3020_6_6,oxyaena,"","{3020,6,6,Oxyaena}",,1,1
1048330,overlappingpdfs.139713.pdf.task,suborder,TAXON_DOC_overlappingpdfs.139713.pdf.task_718_0_0,entelonychia,"","{718,0,0,ENTELONYCHIA}",,1,1
1122807,overlappingpdfs.133117.pdf.task,genus,TAXON_DOC_overlappingpdfs.133117.pdf.task_135_20_20,russia,"","{135,20,20,Russia}",,1,0.994
864530,overlappingpdfs.138318.pdf.task,genus,TAXON_DOC_overlappingpdfs.138318.pdf.task_2470_0_0,euconospira,"","{2470,0,0,EUCONOSPIRA}",,1,1
1178130,overlappingpdfs.138519.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.138519.pdf.task_5042_3_3,hipparion,"","{5042,3,3,Hipparion}",,1,1
1062361,overlappingpdfs.131.pdf.task,genus,TAXON_DOC_overlappingpdfs.131.pdf.task_143_10_10,compsognathus,"","{143,10,10,Compsognathus}",,1,1
1100691,overlappingpdfs.137289.pdf.task,genus,TAXON_DOC_overlappingpdfs.137289.pdf.task_154_14_14,phoca,"","{154,14,14,Phoca}",,1,1
1250264,overlappingpdfs.132583.pdf.task,genus,TAXON_DOC_overlappingpdfs.132583.pdf.task_1350_0_0,trias,"","{1350,0,0,Trias}",,1,1
812444,overlappingpdfs.138365.pdf.task,species,TAXON_DOC_overlappingpdfs.138365.pdf.task_2410_37_38,cynodesmus minor,"","{2410,37,38,""C. minor""}",,1,0.996
1227716,overlappingpdfs.132655.pdf.task,family,TAXON_DOC_overlappingpdfs.132655.pdf.task_127_9_9,gobiconodontidae,"","{127,9,9,Gobiconodontidae}",,1,0.984
1128553,overlappingpdfs.132834.pdf.task,species,TAXON_DOC_overlappingpdfs.132834.pdf.task_695_1_2,albaillella indensis,"","{695,1,2,""Albaillella indensis""}",,1,1
1152210,overlappingpdfs.137545.pdf.task,genus,TAXON_DOC_overlappingpdfs.137545.pdf.task_3216_3_3,ornithorhynchus,"","{3216,3,3,Ornithorhynchus}",,1,1
1247672,overlappingpdfs.132634.pdf.task,family,TAXON_DOC_overlappingpdfs.132634.pdf.task_405_28_28,peramelidae,"","{405,28,28,Peramelidae}",,1,0.959
1110372,overlappingpdfs.138834.pdf.task,infraorder,TAXON_DOC_overlappingpdfs.138834.pdf.task_2236_4_4,coelurosauria,"","{2236,4,4,Coelurosauria}",,1,1
1357892,overlappingpdfs.132899.pdf.task,genus,TAXON_DOC_overlappingpdfs.132899.pdf.task_212_0_0,oryctocephalus,"","{212,0,0,Oryctocephalus}",,1,1
